profile,actor,DPS,increase,
Single,2m_PI_Venthyr_VB_Change,5402,1.09%,
Single,2m_PI_all_covenants_VB_Change,5400,1.05%,
Single,2m_PI_Venthyr,5387,0.81%,
Single,2m_PI_all_covenants,5387,0.80%,
Single,Saeldurs_PR_VB_Change,5375,0.58%,
Single,Saeldurs_PR,5360,0.29%,
Single,Base_VB_Change,5355,0.21%,
Single,Base,5344,0.00%,
