profile,actor,DPS,increase,
Single,Eternal_Call_to_the_Void,5596,8.86%,
Single,Shadowflame_Prism,5512,7.21%,
Single,Shadowflame_Prism_Conduit_15,5480,6.59%,
Single,Painbreaker_Psalm,5311,3.31%,
Single,Talbadars_Stratagem,5274,2.60%,
Single,Twins_of_the_Sun_Priestess_Conduit_15,5203,1.21%,
Single,Sephuzs_Proclamation,5141,0.01%,
Single,Judgment_of_the_Arbiter,5141,0.00%,
Single,Base,5141,0.00%,
