profile,actor,DPS,increase,
Single,Niya-GI-HA,5015,7.89%,
Single,Dreamweaver-HA_DE,4932,6.10%,
Single,Dreamweaver-SB-HA,4853,4.40%,
Single,Base,4648,0.00%,
