profile,actor,DPS,int,haste,crit,mastery,vers,dpsW,
Composite,Necrolord,6731,1.00,0.55,0.39,0.34,0.39,0.25,
Composite,Venthyr,6641,1.00,0.50,0.38,0.35,0.39,0.25,
Composite,Night_Fae,6629,1.00,0.48,0.38,0.35,0.38,0.25,
Composite,Kyrian,6462,1.00,0.51,0.38,0.33,0.37,0.26,
Composite,Base,5330,1.00,0.47,0.39,0.40,0.39,0.31,
