profile,actor,DPS,int,haste,crit,mastery,vers,dpsW,
Dungeons,Venthyr,6897,1.00,0.45,0.45,0.40,0.43,0.26,
Dungeons,Necrolord,6837,1.00,0.51,0.48,0.42,0.43,0.26,
Dungeons,Kyrian,6789,1.00,0.51,0.49,0.40,0.43,0.26,
Dungeons,Night_Fae,6583,1.00,0.47,0.46,0.42,0.44,0.27,
Dungeons,Base,5814,1.00,0.49,0.46,0.40,0.43,0.31,
