profile,actor,DPS,int,haste,crit,mastery,vers,dpsW,
Dungeons,Kyrian,5940,1.00,0.43,0.38,0.40,0.38,0.27,
Dungeons,Necrolord,5793,1.00,0.55,0.41,0.41,0.38,0.29,
Dungeons,Night_Fae,5654,1.00,0.44,0.38,0.39,0.39,0.29,
Dungeons,Venthyr,5551,1.00,0.47,0.38,0.40,0.39,0.29,
Dungeons,Base,5225,1.00,0.47,0.38,0.42,0.40,0.31,
