profile,actor,DPS,int,haste,crit,mastery,vers,dpsW,
Dungeons,Kyrian,6487,1.00,0.45,0.36,0.36,0.37,0.25,
Dungeons,Night_Fae,6343,1.00,0.46,0.37,0.35,0.38,0.26,
Dungeons,Necrolord,6306,1.00,0.52,0.37,0.36,0.40,0.26,
Dungeons,Venthyr,6130,1.00,0.52,0.36,0.37,0.40,0.27,
Dungeons,Base,5178,1.00,0.46,0.37,0.40,0.39,0.32,
