profile,actor,DPS,int,haste,crit,mastery,vers,dpsW,
Single,Venthyr,5839,1.00,0.49,0.39,0.35,0.39,0.28,
Single,Night_Fae,5775,1.00,0.43,0.39,0.36,0.38,0.28,
Single,Necrolord,5738,1.00,0.56,0.42,0.35,0.39,0.29,
Single,Kyrian,5610,1.00,0.45,0.39,0.35,0.37,0.29,
Single,Base,4654,1.00,0.47,0.40,0.40,0.39,0.35,
