profile,actor,DPS,int,haste,crit,mastery,vers,dpsW,
Dungeons,Necrolord,6388,1.00,0.61,0.46,0.37,0.41,0.28,
Dungeons,Kyrian,6230,1.00,0.60,0.44,0.36,0.39,0.29,
Dungeons,Venthyr,6190,1.00,0.63,0.45,0.40,0.43,0.29,
Dungeons,Night_Fae,5837,1.00,0.60,0.46,0.40,0.42,0.31,
Dungeons,Base,5236,1.00,0.56,0.45,0.40,0.44,0.34,
