profile,actor,DPS,int,haste,crit,mastery,vers,dpsW,
Single,Venthyr,5651,1.00,0.50,0.39,0.35,0.39,0.29,
Single,Night_Fae,5582,1.00,0.52,0.39,0.35,0.37,0.29,
Single,Necrolord,5570,1.00,0.54,0.40,0.34,0.39,0.29,
Single,Kyrian,5455,1.00,0.52,0.39,0.34,0.37,0.30,
Single,Base,4462,1.00,0.45,0.38,0.39,0.38,0.37,
