profile,actor,DPS,int,haste,crit,mastery,vers,dpsW,
Composite,Kyrian,6876,1.00,0.42,0.47,0.45,0.43,0.26,
Composite,Necrolord,6847,1.00,0.47,0.47,0.47,0.43,0.26,
Composite,Venthyr,6763,1.00,0.48,0.47,0.47,0.43,0.27,
Composite,Night_Fae,6692,1.00,0.53,0.48,0.47,0.43,0.27,
Composite,Base,5715,1.00,0.44,0.46,0.45,0.44,0.32,
