profile,actor,DPS,int,haste,crit,mastery,vers,dpsW,
Dungeons,Kyrian,6512,1.00,0.45,0.40,0.35,0.39,0.25,
Dungeons,Night_Fae,6392,1.00,0.46,0.38,0.34,0.39,0.26,
Dungeons,Necrolord,6320,1.00,0.51,0.36,0.34,0.40,0.26,
Dungeons,Venthyr,6121,1.00,0.48,0.36,0.35,0.39,0.27,
Dungeons,Base,5167,1.00,0.44,0.35,0.40,0.40,0.32,
