profile,actor,DPS,int,haste,crit,mastery,vers,dpsW,
Single,Kyrian,6508,1.00,0.47,0.47,0.43,0.42,0.28,
Single,Necrolord,6309,1.00,0.53,0.46,0.44,0.42,0.29,
Single,Venthyr,6238,1.00,0.47,0.47,0.47,0.43,0.29,
Single,Night_Fae,6174,1.00,0.48,0.47,0.46,0.42,0.30,
Single,Base,5212,1.00,0.49,0.47,0.45,0.43,0.35,
