profile,actor,DPS,int,haste,crit,mastery,vers,dpsW,
Composite,Kyrian,6308,1.00,0.53,0.47,0.45,0.41,0.29,
Composite,Necrolord,6233,1.00,0.56,0.46,0.43,0.43,0.29,
Composite,Venthyr,6145,1.00,0.54,0.46,0.46,0.43,0.30,
Composite,Night_Fae,6035,1.00,0.58,0.48,0.46,0.43,0.30,
Composite,Base,5139,1.00,0.54,0.47,0.45,0.43,0.36,
