profile,actor,DPS,int,haste,crit,mastery,vers,dpsW,
Composite,Necrolord,6542,1.00,0.58,0.41,0.34,0.39,0.26,
Composite,Venthyr,6525,1.00,0.52,0.39,0.35,0.39,0.25,
Composite,Night_Fae,6509,1.00,0.47,0.39,0.35,0.38,0.26,
Composite,Kyrian,6326,1.00,0.56,0.40,0.34,0.37,0.26,
Composite,Base,5243,1.00,0.49,0.40,0.40,0.39,0.32,
