profile,actor,DPS,int,haste,crit,mastery,vers,dpsW,
Dungeons,Kyrian,5920,1.00,0.42,0.39,0.43,0.38,0.28,
Dungeons,Necrolord,5790,1.00,0.46,0.42,0.40,0.40,0.28,
Dungeons,Night_Fae,5636,1.00,0.44,0.39,0.41,0.39,0.29,
Dungeons,Venthyr,5559,1.00,0.46,0.39,0.43,0.40,0.30,
Dungeons,Base,5233,1.00,0.42,0.39,0.42,0.39,0.31,
